order_id,order_date,sku,quantity,selling_price,currency,order_status,discount
ORD-10029,2026-07-17,B00N1U9AJS,1,₹130,INR,Completed,
ORD-10030,2026-07-17,B0B53DS4TF,2,"₹4,995",INR,Shipped,10%
ORD-10030,2026-07-17,B07KCMR8D6,3,₹50,INR,Shipped,
ORD-10030,2026-07-17,B00DJ5N9VK,3,₹150,INR,Completed,
ORD-10031,2026-07-17,B098NS6PVG,3,₹199,INR,Completed,
ORD-10031,2026-07-17,B00N1U9AJS,3,₹130,INR,Completed,
ORD-10032,2026-07-17,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10032,2026-07-17,B07BKSSDR2,3,₹899,INR,Completed,
ORD-10033,2026-07-17,B0912WJ87V,3,"₹2,339",INR,Completed,10%
ORD-10033,2026-07-17,B07JW9H4J1,3,₹399,INR,Completed,
ORD-10033,2026-07-17,B08HDJ86NZ,4,₹329,INR,Completed,
ORD-10034,2026-07-17,B08HDJ86NZ,4,₹329,INR,Completed,
ORD-10035,2026-07-17,B0BBVKRP7B,2,₹281,INR,Completed,
ORD-10036,2026-07-17,B076B8G5D8,1,₹798,INR,Completed,
ORD-10037,2026-07-17,B00N1U9AJS,2,₹130,INR,Completed,
ORD-10038,2026-07-18,B07KSMBL2H,3,₹219,INR,Completed,
ORD-10038,2026-07-18,B08HDJ86NZ,3,₹329,INR,Shipped,
ORD-10038,2026-07-18,B07JW9H4J1,1,₹399,INR,Shipped,
ORD-10039,2026-07-18,B07KCMR8D6,2,₹50,INR,Completed,
ORD-10039,2026-07-18,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10040,2026-07-18,B00N1U9AJS,1,₹130,INR,Completed,
ORD-10041,2026-07-18,B07BKSSDR2,1,₹899,INR,Shipped,
ORD-10041,2026-07-18,B07KSMBL2H,4,₹219,INR,Shipped,
ORD-10041,2026-07-18,B08HDJ86NZ,1,₹329,INR,Shipped,
ORD-10042,2026-07-18,B07JW9H4J1,4,₹399,INR,Shipped,
ORD-10043,2026-07-18,B0912WJ87V,2,"₹2,339",INR,Completed,
ORD-10043,2026-07-18,B098NS6PVG,4,₹199,INR,Completed,
ORD-10043,2026-07-18,B076B8G5D8,4,₹798,INR,Completed,
ORD-10044,2026-07-18,B08HDJ86NZ,3,₹329,INR,Completed,
ORD-10044,2026-07-18,B096MSW6CT,4,₹199,INR,Completed,
ORD-10045,2026-07-18,B0912WJ87V,1,"₹2,339",INR,Completed,
ORD-10045,2026-07-18,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10046,2026-07-18,B0912WJ87V,1,"₹2,339",INR,Completed,
ORD-10046,2026-07-18,B07KSMBL2H,3,₹219,INR,Shipped,
ORD-10047,2026-07-18,B098NS6PVG,3,₹199,INR,Shipped,
ORD-10048,2026-07-18,B07KCMR8D6,4,₹50,INR,Completed,
ORD-10048,2026-07-18,B00N1U9AJS,3,₹130,INR,Shipped,
ORD-10049,2026-07-19,B0B53DS4TF,2,"₹4,995",INR,Shipped,10%
ORD-10050,2026-07-19,B07KSMBL2H,2,₹219,INR,Completed,
ORD-10050,2026-07-19,B07JW9H4J1,1,₹399,INR,Completed,
ORD-10051,2026-07-19,B00N1U9AJS,2,₹130,INR,Completed,
ORD-10052,2026-07-19,B098NS6PVG,2,₹199,INR,Completed,
ORD-10052,2026-07-19,B076B8G5D8,1,₹798,INR,Shipped,
ORD-10052,2026-07-19,B00DJ5N9VK,4,₹150,INR,Completed,10%
ORD-10053,2026-07-19,B0B53DS4TF,3,"₹4,995",INR,Shipped,10%
ORD-10053,2026-07-19,B00N1U9AJS,4,₹130,INR,Completed,10%
ORD-10053,2026-07-19,B0BBVKRP7B,1,₹281,INR,Completed,10%
ORD-10054,2026-07-19,B00DJ5N9VK,3,₹150,INR,Completed,
ORD-10054,2026-07-19,B07JW9H4J1,4,₹399,INR,Shipped,
ORD-10055,2026-07-19,B096MSW6CT,1,₹199,INR,Shipped,
ORD-10055,2026-07-19,B00N1U9AJS,3,₹130,INR,Shipped,
ORD-10055,2026-07-19,B07WKBD37W,1,₹425,INR,Shipped,
ORD-10056,2026-07-19,B00N1U9AJS,3,₹130,INR,Completed,
ORD-10057,2026-07-20,B08HDJ86NZ,2,₹329,INR,Shipped,10%
ORD-10057,2026-07-20,B07KCMR8D6,3,₹50,INR,Completed,
ORD-10058,2026-07-20,B076B8G5D8,1,₹798,INR,Completed,
ORD-10058,2026-07-20,B0912WJ87V,1,"₹2,339",INR,Completed,
ORD-10059,2026-07-20,B096MSW6CT,2,₹199,INR,Completed,
ORD-10059,2026-07-20,B076B8G5D8,3,₹798,INR,Completed,
ORD-10060,2026-07-20,B00N1U9AJS,4,₹130,INR,Completed,
ORD-10060,2026-07-20,B0912WJ87V,4,"₹2,339",INR,Shipped,
ORD-10061,2026-07-20,B0BBVKRP7B,2,₹281,INR,Completed,
ORD-10061,2026-07-20,B0B53DS4TF,1,"₹4,995",INR,Shipped,
ORD-10062,2026-07-20,B0B53DS4TF,4,"₹4,995",INR,Completed,
ORD-10063,2026-07-20,B0BBVKRP7B,4,₹281,INR,Completed,
ORD-10063,2026-07-20,B08HDJ86NZ,1,₹329,INR,Completed,
ORD-10064,2026-07-20,B098NS6PVG,3,₹199,INR,Completed,
ORD-10064,2026-07-20,B0912WJ87V,1,"₹2,339",INR,Completed,
ORD-10065,2026-07-20,B0B53DS4TF,2,"₹4,995",INR,Completed,
ORD-10065,2026-07-20,B08HDJ86NZ,4,₹329,INR,Shipped,
ORD-10066,2026-07-20,B07BKSSDR2,1,₹899,INR,Completed,
ORD-10067,2026-07-20,B076B8G5D8,4,₹798,INR,Completed,
ORD-10068,2026-07-20,B0912WJ87V,2,"₹2,339",INR,Completed,
ORD-10069,2026-07-20,B076B8G5D8,3,₹798,INR,Completed,
ORD-10070,2026-07-21,B07JW9H4J1,1,₹399,INR,Shipped,
ORD-10070,2026-07-21,B0B53DS4TF,4,"₹4,995",INR,Completed,10%
ORD-10071,2026-07-21,B07BKSSDR2,3,₹899,INR,Shipped,
ORD-10071,2026-07-21,B098NS6PVG,3,₹199,INR,Completed,
ORD-10071,2026-07-21,B0B53DS4TF,1,"₹4,995",INR,Completed,
ORD-10072,2026-07-21,B098NS6PVG,2,₹199,INR,Shipped,
ORD-10073,2026-07-21,B00DJ5N9VK,4,₹150,INR,Shipped,10%
ORD-10074,2026-07-21,B098NS6PVG,3,₹199,INR,Completed,
ORD-10075,2026-07-21,B07KCMR8D6,4,₹50,INR,Completed,
ORD-10075,2026-07-21,B07KSMBL2H,4,₹219,INR,Shipped,10%
ORD-10076,2026-07-21,B08HDJ86NZ,4,₹329,INR,Shipped,
ORD-10077,2026-07-21,B07BKSSDR2,1,₹899,INR,Completed,
ORD-10077,2026-07-21,B00DJ5N9VK,3,₹150,INR,Shipped,
ORD-10078,2026-07-21,B096MSW6CT,4,₹199,INR,Completed,
ORD-10079,2026-07-21,B07BKSSDR2,1,₹899,INR,Completed,
ORD-10079,2026-07-21,B07KCMR8D6,4,₹50,INR,Completed,10%
ORD-10080,2026-07-21,B00DJ5N9VK,2,₹150,INR,Shipped,
ORD-10081,2026-07-21,B0B53DS4TF,2,"₹4,995",INR,Completed,
ORD-10081,2026-07-21,B07KSMBL2H,1,₹219,INR,Completed,
ORD-10082,2026-07-22,B0BBVKRP7B,2,₹281,INR,Completed,
ORD-10082,2026-07-22,B0B53DS4TF,1,"₹4,995",INR,Completed,
ORD-10082,2026-07-22,B098NS6PVG,3,₹199,INR,Completed,10%
ORD-10083,2026-07-22,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10083,2026-07-22,B098NS6PVG,2,₹199,INR,Completed,
ORD-10083,2026-07-22,B07JW9H4J1,4,₹399,INR,Completed,
ORD-10084,2026-07-22,B0BBVKRP7B,4,₹281,INR,Completed,
ORD-10084,2026-07-22,B00DJ5N9VK,3,₹150,INR,Shipped,
ORD-10085,2026-07-22,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10085,2026-07-22,B096MSW6CT,1,₹199,INR,Completed,
ORD-10086,2026-07-22,B07JW9H4J1,6,₹399,INR,Shipped,
ORD-10086,2026-07-22,B07BKSSDR2,3,₹899,INR,Shipped,10%
ORD-10087,2026-07-22,B098NS6PVG,1,₹199,INR,Completed,
ORD-10087,2026-07-22,B00N1U9AJS,3,₹130,INR,Completed,10%
ORD-10088,2026-07-22,B0BBVKRP7B,2,₹281,INR,Completed,
ORD-10088,2026-07-22,B00DJ5N9VK,4,₹150,INR,Completed,
ORD-10089,2026-07-22,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10090,2026-07-22,B07KSMBL2H,1,₹219,INR,Completed,
ORD-10090,2026-07-22,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10091,2026-07-22,B0912WJ87V,4,"₹2,339",INR,Shipped,
ORD-10092,2026-07-22,B07BKSSDR2,2,₹899,INR,Completed,
ORD-10092,2026-07-22,B0B53DS4TF,1,"₹4,995",INR,Completed,
ORD-10093,2026-07-22,B07JW9H4J1,4,₹399,INR,Completed,
ORD-10093,2026-07-22,B08HDJ86NZ,4,₹329,INR,Completed,10%
ORD-10093,2026-07-22,B00DJ5N9VK,3,₹150,INR,Shipped,
ORD-10094,2026-07-23,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10095,2026-07-23,B096MSW6CT,4,₹199,INR,Completed,
ORD-10095,2026-07-23,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10096,2026-07-23,B00N1U9AJS,2,₹130,INR,Completed,
ORD-10096,2026-07-23,B0912WJ87V,4,"₹2,339",INR,Completed,
ORD-10096,2026-07-23,B07JW9H4J1,6,₹399,INR,Completed,
ORD-10097,2026-07-23,B0B53DS4TF,3,"₹4,995",INR,Completed,
ORD-10097,2026-07-23,B07BKSSDR2,1,₹899,INR,Shipped,
ORD-10098,2026-07-23,B00N1U9AJS,2,₹130,INR,Shipped,
ORD-10098,2026-07-23,B0BBVKRP7B,2,₹281,INR,Completed,
ORD-10098,2026-07-23,B08HDJ86NZ,4,₹329,INR,Completed,
ORD-10099,2026-07-23,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10099,2026-07-23,B07KSMBL2H,3,₹219,INR,Completed,
ORD-10100,2026-07-23,B07JW9H4J1,4,₹399,INR,Completed,10%
ORD-10101,2026-07-23,B00N1U9AJS,4,₹130,INR,Completed,
ORD-10101,2026-07-23,B07KSMBL2H,4,₹219,INR,Shipped,10%
ORD-10102,2026-07-23,B0B53DS4TF,4,"₹4,995",INR,Completed,
ORD-10103,2026-07-23,B0BBVKRP7B,2,₹281,INR,Shipped,
ORD-10104,2026-07-24,B0B53DS4TF,2,"₹4,995",INR,Completed,
ORD-10105,2026-07-24,B07BKSSDR2,4,₹899,INR,Shipped,
ORD-10105,2026-07-24,B0BBVKRP7B,3,₹281,INR,Shipped,
ORD-10106,2026-07-24,B07BKSSDR2,3,₹899,INR,Completed,
ORD-10107,2026-07-24,B0912WJ87V,1,"₹2,339",INR,Completed,10%
ORD-10108,2026-07-24,B00DJ5N9VK,1,₹150,INR,Shipped,
ORD-10108,2026-07-24,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10109,2026-07-24,B076B8G5D8,4,₹798,INR,Completed,
ORD-10110,2026-07-24,B07KSMBL2H,1,₹219,INR,Completed,
ORD-10111,2026-07-24,B00N1U9AJS,2,₹130,INR,Completed,
ORD-10112,2026-07-24,B0912WJ87V,2,"₹2,339",INR,Completed,
ORD-10113,2026-07-25,B07KSMBL2H,2,₹219,INR,Completed,
ORD-10113,2026-07-25,B07BKSSDR2,3,₹899,INR,Completed,
ORD-10114,2026-07-25,B076B8G5D8,2,₹798,INR,Shipped,
ORD-10115,2026-07-25,B08HDJ86NZ,4,₹329,INR,Shipped,
ORD-10116,2026-07-25,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10117,2026-07-25,B0912WJ87V,3,"₹2,339",INR,Completed,
ORD-10117,2026-07-25,B0BBVKRP7B,2,₹281,INR,Completed,
ORD-10117,2026-07-25,B00DJ5N9VK,2,₹150,INR,Completed,
ORD-10119,2026-07-25,B0BBVKRP7B,1,₹281,INR,Completed,
ORD-10120,2026-07-25,B07JW9H4J1,4,₹399,INR,Completed,
ORD-10120,2026-07-25,B07BKSSDR2,4,₹899,INR,Completed,10%
ORD-10120,2026-07-25,B08HDJ86NZ,4,₹329,INR,Completed,
ORD-10121,2026-07-26,B098NS6PVG,4,₹199,INR,Completed,10%
ORD-10121,2026-07-26,B07KSMBL2H,2,₹219,INR,Completed,
ORD-10121,2026-07-26,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10122,2026-07-26,B0912WJ87V,2,"₹2,339",INR,Completed,
ORD-10122,2026-07-26,B076B8G5D8,2,₹798,INR,Completed,
ORD-10123,2026-07-26,B076B8G5D8,2,₹798,INR,Completed,
ORD-10124,2026-07-26,B07BKSSDR2,1,₹899,INR,Completed,
ORD-10124,2026-07-26,B098NS6PVG,3,₹199,INR,Completed,
ORD-10125,2026-07-26,B096MSW6CT,1,₹199,INR,Completed,
ORD-10125,2026-07-26,B00DJ5N9VK,1,₹150,INR,Completed,
ORD-10126,2026-07-26,B07KSMBL2H,3,₹219,INR,Completed,
ORD-10126,2026-07-26,B0BBVKRP7B,1,₹281,INR,Completed,10%
ORD-10126,2026-07-26,B076B8G5D8,3,₹798,INR,Completed,
ORD-10127,2026-07-26,B076B8G5D8,4,₹798,INR,Completed,
ORD-10127,2026-07-26,B07JW9H4J1,4,₹399,INR,Completed,
ORD-10128,2026-07-26,B08HDJ86NZ,1,₹329,INR,Completed,10%
ORD-10129,2026-07-26,B08HDJ86NZ,4,₹329,INR,Completed,
ORD-10129,2026-07-26,B098NS6PVG,2,₹199,INR,Completed,
ORD-10130,2026-07-26,B07KSMBL2H,4,₹219,INR,Completed,10%
ORD-10130,2026-07-26,B0BBVKRP7B,4,₹281,INR,Shipped,
ORD-10131,2026-07-26,B07KSMBL2H,4,₹219,INR,Completed,
ORD-10132,2026-07-27,B07JW9H4J1,6,₹399,INR,Completed,10%
ORD-10132,2026-07-27,B00DJ5N9VK,4,₹150,INR,Completed,
ORD-10133,2026-07-27,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10133,2026-07-27,B07BKSSDR2,3,₹899,INR,Completed,
ORD-10134,2026-07-27,B0BBVKRP7B,3,₹281,INR,Completed,
ORD-10134,2026-07-27,B07KSMBL2H,3,₹219,INR,Completed,
ORD-10135,2026-07-27,B07BKSSDR2,2,₹899,INR,Completed,10%
ORD-10136,2026-07-27,B0912WJ87V,1,"₹2,339",INR,Completed,
ORD-10137,2026-07-27,B07JW9H4J1,6,₹399,INR,Completed,
ORD-10137,2026-07-27,B0B53DS4TF,4,"₹4,995",INR,Completed,
ORD-10138,2026-07-27,B07WKBD37W,1,₹425,INR,Completed,
ORD-10138,2026-07-27,B07BKSSDR2,3,₹899,INR,Completed,
ORD-10138,2026-07-27,B0912WJ87V,3,"₹2,339",INR,Completed,
ORD-10139,2026-07-27,B00N1U9AJS,2,₹130,INR,Completed,10%
ORD-10139,2026-07-27,B07JW9H4J1,7,₹399,INR,Completed,10%
ORD-10140,2026-07-27,B098NS6PVG,1,₹199,INR,Completed,
ORD-10141,2026-07-27,B0BBVKRP7B,4,₹281,INR,Completed,
ORD-10141,2026-07-27,B076B8G5D8,3,₹798,INR,Completed,
ORD-10142,2026-07-27,B096MSW6CT,2,₹199,INR,Shipped,
ORD-10142,2026-07-27,B0BBVKRP7B,4,₹281,INR,Shipped,
ORD-10143,2026-07-28,B07JW9H4J1,5,₹399,INR,Completed,
ORD-10143,2026-07-28,B08HDJ86NZ,4,₹329,INR,Completed,
ORD-10144,2026-07-28,B07KSMBL2H,1,₹219,INR,Shipped,
ORD-10145,2026-07-28,B00N1U9AJS,1,₹130,INR,Completed,10%
ORD-10146,2026-07-28,B07BKSSDR2,1,₹899,INR,Shipped,
ORD-10146,2026-07-28,B00DJ5N9VK,1,₹150,INR,Completed,
ORD-10147,2026-07-28,B07BKSSDR2,1,₹899,INR,Completed,
ORD-10147,2026-07-28,B07JW9H4J1,6,₹399,INR,Completed,
ORD-10148,2026-07-28,B076B8G5D8,2,₹798,INR,Completed,
ORD-10148,2026-07-28,B0912WJ87V,2,"₹2,339",INR,Completed,
ORD-10148,2026-07-28,B07JW9H4J1,4,₹399,INR,Completed,10%
ORD-10149,2026-07-28,B0B53DS4TF,3,"₹4,995",INR,Completed,
ORD-10149,2026-07-28,B00N1U9AJS,1,₹130,INR,Completed,
ORD-10149,2026-07-28,B098NS6PVG,4,₹199,INR,Completed,
ORD-10150,2026-07-28,B0912WJ87V,2,"₹2,339",INR,Completed,
ORD-10150,2026-07-28,B08HDJ86NZ,4,₹329,INR,Completed,10%
ORD-10150,2026-07-28,B096MSW6CT,2,₹199,INR,Completed,
ORD-10151,2026-07-28,B0BBVKRP7B,4,₹281,INR,Completed,10%
ORD-10152,2026-07-28,B096MSW6CT,3,₹199,INR,Completed,
ORD-10152,2026-07-28,B07JW9H4J1,4,₹399,INR,Completed,10%
ORD-10152,2026-07-28,B0912WJ87V,1,"₹2,339",INR,Completed,
ORD-10153,2026-07-28,B07WKBD37W,1,₹425,INR,Completed,
ORD-10153,2026-07-28,B0BBVKRP7B,2,₹281,INR,Shipped,
ORD-10154,2026-07-28,B07JW9H4J1,4,₹399,INR,Completed,
ORD-10155,2026-07-28,B098NS6PVG,1,₹199,INR,Completed,
ORD-99001,2026-07-27,B000UNKNOWN99,2,₹499,INR,Completed,
ORD-10001,2026-07-15,B096MSW6CT,2,₹199,INR,Completed,
ORD-99002,2026-07-27,B0BBVKRP7B,N/A,₹281,INR,Completed,
ORD-99003,2026-07-27,B07JW9H4J1,1,contact us,INR,Completed,
ORD-99004,not-a-date,B098NS6PVG,1,₹199,INR,Completed,
