order_id,order_date,sku,quantity,selling_price,currency,order_status,discount
ORD-10024,2026-07-17,39788871,1,28.53,USD,Shipped,
ORD-10025,2026-07-17,40540088,3,3.45,USD,Completed,
ORD-10026,2026-07-17,39788871,4,28.53,USD,Completed,10%
ORD-10026,2026-07-17,39744348,3,12.2,USD,Shipped,
ORD-10026,2026-07-17,40460214,4,120.99,USD,Completed,
ORD-10027,2026-07-17,40470348,3,1.7,USD,Completed,
ORD-10027,2026-07-17,40438113,1,6.63,USD,Completed,
ORD-10028,2026-07-17,41434093,4,2.1,USD,Completed,
ORD-10028,2026-07-17,40871127,4,20.5,USD,Completed,
ORD-10029,2026-07-18,39962322,3,21.3,USD,Completed,10%
ORD-10029,2026-07-18,39744348,1,12.2,USD,Completed,
ORD-10030,2026-07-18,39962322,2,21.3,USD,Shipped,
ORD-10030,2026-07-18,29874249,3,17.99,USD,Completed,
ORD-10031,2026-07-18,41434093,4,2.1,USD,Completed,
ORD-10032,2026-07-18,40351123,4,2.1,USD,Completed,
ORD-10032,2026-07-18,39788871,3,28.53,USD,Completed,
ORD-10032,2026-07-18,40438113,3,6.63,USD,Completed,
ORD-10033,2026-07-18,40470348,4,1.7,USD,Completed,
ORD-10034,2026-07-18,29874249,4,17.99,USD,Completed,10%
ORD-10035,2026-07-18,40871127,3,20.5,USD,Completed,
ORD-10036,2026-07-18,40470348,2,1.7,USD,Shipped,
ORD-10037,2026-07-18,40351123,3,2.1,USD,Completed,
ORD-10038,2026-07-18,40871127,2,20.5,USD,Shipped,
ORD-10039,2026-07-19,40438113,4,6.63,USD,Shipped,
ORD-10040,2026-07-19,29874249,2,17.99,USD,Completed,
ORD-10040,2026-07-19,41434093,3,2.1,USD,Completed,10%
ORD-10041,2026-07-19,40540088,3,3.45,USD,Completed,
ORD-10041,2026-07-19,39788871,4,28.53,USD,Completed,
ORD-10042,2026-07-19,39962322,4,21.3,USD,Completed,10%
ORD-10042,2026-07-19,29874249,1,17.99,USD,Shipped,
ORD-10042,2026-07-19,40460214,2,120.99,USD,Completed,10%
ORD-10043,2026-07-19,40871127,2,20.5,USD,Completed,
ORD-10043,2026-07-19,39744348,4,12.2,USD,Completed,
ORD-10043,2026-07-19,40438113,3,6.63,USD,Shipped,
ORD-10044,2026-07-19,40433938,2,2.14,USD,Completed,
ORD-10045,2026-07-19,29874249,1,17.99,USD,Completed,
ORD-10045,2026-07-19,40433938,1,2.14,USD,Completed,10%
ORD-10046,2026-07-19,40351123,2,2.1,USD,Completed,
ORD-10047,2026-07-19,40470348,4,1.7,USD,Shipped,
ORD-10047,2026-07-19,40351123,2,2.1,USD,Completed,
ORD-10047,2026-07-19,39744348,2,12.2,USD,Completed,
ORD-10048,2026-07-19,40433938,3,2.14,USD,Completed,
ORD-10048,2026-07-19,29874249,4,17.99,USD,Completed,
ORD-10048,2026-07-19,40351123,4,2.1,USD,Completed,
ORD-10049,2026-07-20,39744348,4,12.2,USD,Completed,
ORD-10049,2026-07-20,40470348,2,1.7,USD,Completed,
ORD-10050,2026-07-20,40871127,2,20.5,USD,Completed,
ORD-10050,2026-07-20,40505782,1,16.98,USD,Completed,
ORD-10051,2026-07-20,29874249,4,17.99,USD,Completed,
ORD-10052,2026-07-20,40351123,3,2.1,USD,Completed,10%
ORD-10052,2026-07-20,40438113,3,6.63,USD,Completed,
ORD-10052,2026-07-20,40540088,3,3.45,USD,Completed,
ORD-10053,2026-07-20,40438113,3,6.63,USD,Completed,
ORD-10053,2026-07-20,39962322,2,21.3,USD,Completed,
ORD-10054,2026-07-20,40460214,2,120.99,USD,Completed,
ORD-10054,2026-07-20,40540088,2,3.45,USD,Completed,
ORD-10054,2026-07-20,39962322,4,21.3,USD,Shipped,
ORD-10055,2026-07-20,39962322,3,21.3,USD,Completed,
ORD-10055,2026-07-20,40351123,4,2.1,USD,Shipped,
ORD-10056,2026-07-20,39962322,2,21.3,USD,Shipped,10%
ORD-10056,2026-07-20,41434093,2,2.1,USD,Completed,
ORD-10056,2026-07-20,40433938,3,2.14,USD,Completed,
ORD-10057,2026-07-20,40540088,1,3.45,USD,Completed,
ORD-10057,2026-07-20,39962322,1,21.3,USD,Completed,
ORD-10057,2026-07-20,40505782,3,16.98,USD,Completed,
ORD-10058,2026-07-20,39744348,1,12.2,USD,Completed,
ORD-10059,2026-07-21,41434093,3,2.1,USD,Completed,
ORD-10060,2026-07-21,40460214,1,120.99,USD,Completed,
ORD-10060,2026-07-21,41434093,4,2.1,USD,Completed,
ORD-10060,2026-07-21,40871127,2,20.5,USD,Shipped,
ORD-10061,2026-07-21,40433938,2,2.14,USD,Completed,
ORD-10061,2026-07-21,40470348,3,1.7,USD,Shipped,
ORD-10062,2026-07-21,40505782,3,16.98,USD,Completed,
ORD-10063,2026-07-21,29874249,4,17.99,USD,Shipped,
ORD-10063,2026-07-21,41434093,4,2.1,USD,Completed,
ORD-10063,2026-07-21,39744348,3,12.2,USD,Completed,
ORD-10064,2026-07-21,39744348,1,12.2,USD,Completed,
ORD-10065,2026-07-21,40433938,1,2.14,USD,Completed,
ORD-10065,2026-07-21,40505782,4,16.98,USD,Completed,
ORD-10065,2026-07-21,40460214,2,120.99,USD,Completed,
ORD-10067,2026-07-21,14063170,1,0.83,USD,Shipped,
ORD-10067,2026-07-21,40351123,1,2.1,USD,Completed,
ORD-10068,2026-07-21,39962322,3,21.3,USD,Completed,
ORD-10068,2026-07-21,39788871,3,28.53,USD,Completed,
ORD-10068,2026-07-21,39744348,3,12.2,USD,Completed,
ORD-10069,2026-07-21,40351123,2,2.1,USD,Completed,
ORD-10070,2026-07-21,40438113,1,6.63,USD,Completed,
ORD-10070,2026-07-21,40540088,2,3.45,USD,Completed,
ORD-10071,2026-07-21,39962322,3,21.3,USD,Completed,
ORD-10071,2026-07-21,40505782,1,16.98,USD,Shipped,
ORD-10072,2026-07-22,39744348,2,12.2,USD,Completed,
ORD-10072,2026-07-22,39962322,1,21.3,USD,Completed,
ORD-10073,2026-07-22,40460214,3,120.99,USD,Shipped,
ORD-10074,2026-07-22,39962322,3,21.3,USD,Completed,
ORD-10074,2026-07-22,40871127,2,20.5,USD,Completed,
ORD-10075,2026-07-22,41434093,2,2.1,USD,Completed,
ORD-10075,2026-07-22,39788871,2,28.53,USD,Completed,
ORD-10076,2026-07-22,41434093,3,2.1,USD,Completed,
ORD-10076,2026-07-22,39788871,3,28.53,USD,Completed,
ORD-10077,2026-07-22,41434093,3,2.1,USD,Completed,
ORD-10077,2026-07-22,40540088,6,3.45,USD,Completed,10%
ORD-10077,2026-07-22,40470348,2,1.7,USD,Completed,
ORD-10078,2026-07-22,39744348,3,12.2,USD,Completed,10%
ORD-10079,2026-07-22,40438113,3,6.63,USD,Completed,
ORD-10080,2026-07-22,40351123,4,2.1,USD,Shipped,10%
ORD-10080,2026-07-22,40540088,6,3.45,USD,Completed,
ORD-10081,2026-07-22,40438113,3,6.63,USD,Completed,10%
ORD-10082,2026-07-22,40351123,3,2.1,USD,Completed,
ORD-10082,2026-07-22,40871127,4,20.5,USD,Completed,
ORD-10083,2026-07-22,40460214,2,120.99,USD,Completed,
ORD-10083,2026-07-22,40433938,4,2.14,USD,Completed,
ORD-10083,2026-07-22,41434093,1,2.1,USD,Completed,
ORD-10084,2026-07-22,40351123,4,2.1,USD,Completed,
ORD-10084,2026-07-22,40460214,1,120.99,USD,Completed,
ORD-10085,2026-07-23,40871127,2,20.5,USD,Completed,
ORD-10085,2026-07-23,40460214,3,120.99,USD,Completed,10%
ORD-10086,2026-07-23,40460214,3,120.99,USD,Completed,
ORD-10086,2026-07-23,40351123,1,2.1,USD,Completed,
ORD-10087,2026-07-23,40433938,2,2.14,USD,Shipped,
ORD-10087,2026-07-23,40351123,1,2.1,USD,Completed,
ORD-10088,2026-07-23,39962322,4,21.3,USD,Completed,10%
ORD-10089,2026-07-23,39744348,1,12.2,USD,Shipped,
ORD-10089,2026-07-23,40433938,1,2.14,USD,Completed,
ORD-10090,2026-07-23,40438113,3,6.63,USD,Shipped,
ORD-10091,2026-07-23,39962322,1,21.3,USD,Shipped,
ORD-10091,2026-07-23,40871127,4,20.5,USD,Completed,
ORD-10091,2026-07-23,14063170,1,0.83,USD,Completed,10%
ORD-10092,2026-07-23,40351123,3,2.1,USD,Completed,
ORD-10093,2026-07-23,40871127,4,20.5,USD,Completed,
ORD-10093,2026-07-23,40351123,2,2.1,USD,Completed,
ORD-10094,2026-07-23,39744348,4,12.2,USD,Shipped,
ORD-10095,2026-07-24,40460214,4,120.99,USD,Completed,
ORD-10095,2026-07-24,39788871,3,28.53,USD,Completed,
ORD-10095,2026-07-24,29874249,4,17.99,USD,Completed,
ORD-10096,2026-07-24,39744348,2,12.2,USD,Completed,
ORD-10096,2026-07-24,40433938,1,2.14,USD,Completed,
ORD-10097,2026-07-24,40438113,2,6.63,USD,Completed,
ORD-10097,2026-07-24,40433938,4,2.14,USD,Completed,
ORD-10097,2026-07-24,40460214,1,120.99,USD,Completed,10%
ORD-10098,2026-07-24,14063170,1,0.83,USD,Completed,10%
ORD-10098,2026-07-24,29874249,2,17.99,USD,Completed,
ORD-10099,2026-07-24,40433938,2,2.14,USD,Completed,
ORD-10099,2026-07-24,39788871,3,28.53,USD,Completed,
ORD-10100,2026-07-24,40871127,1,20.5,USD,Completed,
ORD-10101,2026-07-24,40438113,2,6.63,USD,Shipped,
ORD-10101,2026-07-24,40460214,1,120.99,USD,Completed,
ORD-10101,2026-07-24,40470348,4,1.7,USD,Completed,
ORD-10102,2026-07-24,40433938,1,2.14,USD,Completed,10%
ORD-10102,2026-07-24,39744348,3,12.2,USD,Shipped,
ORD-10102,2026-07-24,40460214,2,120.99,USD,Completed,
ORD-10103,2026-07-24,40540088,4,3.45,USD,Completed,
ORD-10103,2026-07-24,39744348,4,12.2,USD,Completed,
ORD-10103,2026-07-24,40460214,4,120.99,USD,Completed,
ORD-10104,2026-07-24,39962322,2,21.3,USD,Completed,
ORD-10104,2026-07-24,29874249,3,17.99,USD,Completed,
ORD-10104,2026-07-24,40460214,2,120.99,USD,Shipped,
ORD-10105,2026-07-24,40438113,4,6.63,USD,Completed,
ORD-10105,2026-07-24,29874249,4,17.99,USD,Completed,
ORD-10106,2026-07-24,40871127,4,20.5,USD,Completed,
ORD-10106,2026-07-24,40540088,7,3.45,USD,Completed,
ORD-10106,2026-07-24,40433938,3,2.14,USD,Shipped,
ORD-10107,2026-07-25,40351123,1,2.1,USD,Completed,
ORD-10108,2026-07-25,40433938,4,2.14,USD,Completed,10%
ORD-10108,2026-07-25,41434093,3,2.1,USD,Completed,
ORD-10109,2026-07-25,29874249,2,17.99,USD,Completed,10%
ORD-10110,2026-07-25,40460214,3,120.99,USD,Shipped,
ORD-10110,2026-07-25,40470348,3,1.7,USD,Completed,
ORD-10110,2026-07-25,39962322,1,21.3,USD,Completed,10%
ORD-10111,2026-07-25,40433938,3,2.14,USD,Shipped,
ORD-10112,2026-07-25,40460214,3,120.99,USD,Completed,10%
ORD-10112,2026-07-25,29874249,3,17.99,USD,Completed,
ORD-10113,2026-07-25,40460214,1,120.99,USD,Completed,
ORD-10113,2026-07-25,29874249,4,17.99,USD,Completed,
ORD-10114,2026-07-25,41434093,3,2.1,USD,Completed,
ORD-10115,2026-07-25,29874249,4,17.99,USD,Shipped,
ORD-10115,2026-07-25,40460214,3,120.99,USD,Completed,
ORD-10115,2026-07-25,40433938,3,2.14,USD,Completed,
ORD-10116,2026-07-25,40470348,2,1.7,USD,Completed,
ORD-10116,2026-07-25,39962322,1,21.3,USD,Completed,
ORD-10118,2026-07-26,40351123,3,2.1,USD,Completed,
ORD-10119,2026-07-26,40433938,4,2.14,USD,Completed,10%
ORD-10119,2026-07-26,40470348,4,1.7,USD,Shipped,
ORD-10120,2026-07-26,40438113,4,6.63,USD,Completed,
ORD-10120,2026-07-26,40470348,4,1.7,USD,Completed,
ORD-10121,2026-07-26,29874249,3,17.99,USD,Shipped,
ORD-10122,2026-07-26,39744348,2,12.2,USD,Completed,
ORD-10122,2026-07-26,40540088,6,3.45,USD,Completed,
ORD-10122,2026-07-26,40460214,1,120.99,USD,Completed,
ORD-10123,2026-07-26,40470348,4,1.7,USD,Completed,
ORD-10126,2026-07-26,40460214,4,120.99,USD,Completed,10%
ORD-10126,2026-07-26,40871127,2,20.5,USD,Completed,
ORD-10127,2026-07-26,29874249,2,17.99,USD,Shipped,
ORD-10127,2026-07-26,40433938,1,2.14,USD,Completed,
ORD-10127,2026-07-26,41434093,2,2.1,USD,Completed,
ORD-10128,2026-07-26,39744348,3,12.2,USD,Completed,
ORD-10129,2026-07-26,29874249,4,17.99,USD,Completed,
ORD-10129,2026-07-26,40470348,2,1.7,USD,Completed,
ORD-10129,2026-07-26,40351123,1,2.1,USD,Completed,
ORD-10130,2026-07-27,40433938,3,2.14,USD,Shipped,
ORD-10131,2026-07-27,40470348,1,1.7,USD,Shipped,
ORD-10132,2026-07-27,29874249,4,17.99,USD,Completed,
ORD-10133,2026-07-27,29874249,4,17.99,USD,Shipped,
ORD-10134,2026-07-27,41434093,2,2.1,USD,Shipped,10%
ORD-10134,2026-07-27,40460214,2,120.99,USD,Completed,
ORD-10135,2026-07-27,39744348,2,12.2,USD,Completed,
ORD-10135,2026-07-27,29874249,1,17.99,USD,Completed,10%
ORD-10136,2026-07-27,40470348,3,1.7,USD,Shipped,
ORD-10137,2026-07-27,29874249,1,17.99,USD,Completed,
ORD-10137,2026-07-27,41434093,2,2.1,USD,Completed,10%
ORD-10137,2026-07-27,39962322,3,21.3,USD,Shipped,
ORD-10138,2026-07-27,29874249,1,17.99,USD,Completed,
ORD-10138,2026-07-27,40460214,2,120.99,USD,Completed,
ORD-10139,2026-07-27,29874249,1,17.99,USD,Completed,
ORD-10139,2026-07-27,39788871,1,28.53,USD,Completed,10%
ORD-10139,2026-07-27,39744348,2,12.2,USD,Shipped,
ORD-10140,2026-07-28,39962322,2,21.3,USD,Completed,
ORD-10140,2026-07-28,39744348,3,12.2,USD,Completed,
ORD-10141,2026-07-28,40871127,2,20.5,USD,Shipped,
ORD-10142,2026-07-28,40460214,3,120.99,USD,Shipped,
ORD-10142,2026-07-28,40351123,2,2.1,USD,Completed,
ORD-10143,2026-07-28,40871127,4,20.5,USD,Completed,
ORD-10143,2026-07-28,39962322,3,21.3,USD,Completed,
ORD-10143,2026-07-28,40351123,2,2.1,USD,Shipped,
ORD-10144,2026-07-28,40540088,7,3.45,USD,Completed,
ORD-10144,2026-07-28,40470348,1,1.7,USD,Completed,
ORD-10146,2026-07-28,40460214,3,120.99,USD,Completed,
ORD-10147,2026-07-28,39788871,1,28.53,USD,Completed,
ORD-10147,2026-07-28,40438113,2,6.63,USD,Shipped,10%
ORD-10147,2026-07-28,40540088,4,3.45,USD,Shipped,
ORD-99001,2026-07-27,SHEIN-UNKNOWN-999,2,9.99,USD,Completed,
ORD-10001,2026-07-15,29874249,1,17.99,USD,Completed,
ORD-99002,2026-07-27,40460214,N/A,120.99,USD,Completed,
ORD-99003,2026-07-27,40540088,1,contact us,USD,Completed,
ORD-99004,not-a-date,40433938,1,2.14,USD,Completed,
