order_id,order_date,sku,quantity,selling_price,currency,order_status,discount
ORD-10020,2026-07-16,27609825445,1,23000,IDR,Completed,10%
ORD-10021,2026-07-16,18974847565,4,10350,CLP,Completed,10%
ORD-10021,2026-07-16,20446341955,3,3.609000000000000e+02,MXN,Completed,
ORD-10022,2026-07-16,23848444766,4,13000,CLP,Completed,
ORD-10023,2026-07-16,7334900298,2,8.550000000000000e+01,MYR,Shipped,
ORD-10024,2026-07-16,5592077889,2,353,THB,Completed,10%
ORD-10024,2026-07-16,21873056212,4,868,MXN,Shipped,
ORD-10025,2026-07-16,21567708790,4,21466,CLP,Completed,
ORD-10026,2026-07-17,5592077889,3,353,THB,Completed,
ORD-10027,2026-07-17,21567708790,4,21466,CLP,Shipped,
ORD-10028,2026-07-17,23848444766,2,13000,CLP,Completed,
ORD-10029,2026-07-17,18974847565,4,10350,CLP,Completed,10%
ORD-10030,2026-07-17,5592077889,1,353,THB,Completed,
ORD-10030,2026-07-17,20446341955,3,3.609000000000000e+02,MXN,Completed,
ORD-10031,2026-07-17,20446341955,2,3.609000000000000e+02,MXN,Completed,
ORD-10031,2026-07-17,18974847565,1,10350,CLP,Completed,
ORD-10031,2026-07-17,26453475612,2,46785,IDR,Shipped,
ORD-10032,2026-07-17,20446341955,3,3.609000000000000e+02,MXN,Completed,
ORD-10032,2026-07-17,23848444766,3,13000,CLP,Shipped,
ORD-10032,2026-07-17,7334900298,1,8.550000000000000e+01,MYR,Completed,
ORD-10033,2026-07-17,21620084724,2,1.819890000000000e+03,MXN,Completed,
ORD-10034,2026-07-17,21873056212,1,868,MXN,Completed,
ORD-10035,2026-07-17,21620084724,3,1.819890000000000e+03,MXN,Completed,
ORD-10035,2026-07-17,24470567380,3,1.956000000000000e+02,MXN,Completed,
ORD-10037,2026-07-17,20486442513,1,117,THB,Completed,
ORD-10038,2026-07-17,24412052650,2,7.889000000000000e+02,MXN,Shipped,
ORD-10039,2026-07-18,28600553970,4,405,MXN,Completed,
ORD-10039,2026-07-18,5592077889,4,353,THB,Completed,
ORD-10040,2026-07-18,20446341955,1,3.609000000000000e+02,MXN,Completed,10%
ORD-10041,2026-07-18,24470567380,2,1.956000000000000e+02,MXN,Completed,
ORD-10042,2026-07-18,21873056212,2,868,MXN,Shipped,
ORD-10042,2026-07-18,21620084724,2,1.819890000000000e+03,MXN,Completed,
ORD-10043,2026-07-18,24412052650,1,7.889000000000000e+02,MXN,Completed,
ORD-10043,2026-07-18,24470567380,1,1.956000000000000e+02,MXN,Completed,
ORD-10044,2026-07-18,21620084724,1,1.819890000000000e+03,MXN,Completed,10%
ORD-10045,2026-07-18,24470567380,3,1.956000000000000e+02,MXN,Completed,
ORD-10045,2026-07-18,5592077889,1,353,THB,Completed,
ORD-10045,2026-07-18,21873056212,4,868,MXN,Shipped,
ORD-10046,2026-07-18,20486442513,4,117,THB,Completed,
ORD-10046,2026-07-18,5592077889,1,353,THB,Shipped,10%
ORD-10046,2026-07-18,20446341955,1,3.609000000000000e+02,MXN,Shipped,10%
ORD-10047,2026-07-18,20486442513,1,117,THB,Completed,
ORD-10047,2026-07-18,28600553970,4,405,MXN,Shipped,
ORD-10048,2026-07-18,21620084724,3,1.819890000000000e+03,MXN,Completed,10%
ORD-10048,2026-07-18,24412052650,1,7.889000000000000e+02,MXN,Completed,10%
ORD-10048,2026-07-18,28600553970,4,405,MXN,Completed,
ORD-10049,2026-07-18,21567708790,3,21466,CLP,Completed,
ORD-10049,2026-07-18,24412052650,4,7.889000000000000e+02,MXN,Completed,
ORD-10050,2026-07-18,24412052650,1,7.889000000000000e+02,MXN,Completed,
ORD-10051,2026-07-19,21873056212,3,868,MXN,Shipped,
ORD-10052,2026-07-19,21567708790,1,21466,CLP,Completed,
ORD-10052,2026-07-19,26453475612,1,46785,IDR,Completed,
ORD-10053,2026-07-19,5592077889,4,353,THB,Completed,10%
ORD-10053,2026-07-19,24412052650,2,7.889000000000000e+02,MXN,Completed,
ORD-10054,2026-07-19,18974847565,3,10350,CLP,Completed,
ORD-10055,2026-07-19,21620084724,4,1.819890000000000e+03,MXN,Completed,
ORD-10055,2026-07-19,27609825445,1,23000,IDR,Completed,
ORD-10055,2026-07-19,24470567380,4,1.956000000000000e+02,MXN,Completed,
ORD-10056,2026-07-19,18974847565,3,10350,CLP,Completed,
ORD-10056,2026-07-19,24412052650,1,7.889000000000000e+02,MXN,Completed,10%
ORD-10057,2026-07-19,27609825445,1,23000,IDR,Completed,
ORD-10057,2026-07-19,21620084724,4,1.819890000000000e+03,MXN,Shipped,
ORD-10058,2026-07-19,7334900298,3,8.550000000000000e+01,MYR,Completed,
ORD-10058,2026-07-19,24412052650,1,7.889000000000000e+02,MXN,Completed,10%
ORD-10058,2026-07-19,5592077889,3,353,THB,Completed,
ORD-10059,2026-07-20,24470567380,2,1.956000000000000e+02,MXN,Completed,
ORD-10059,2026-07-20,24412052650,2,7.889000000000000e+02,MXN,Completed,
ORD-10060,2026-07-20,21620084724,2,1.819890000000000e+03,MXN,Completed,10%
ORD-10061,2026-07-20,24470567380,4,1.956000000000000e+02,MXN,Completed,
ORD-10061,2026-07-20,7334900298,4,8.550000000000000e+01,MYR,Completed,
ORD-10062,2026-07-20,18974847565,4,10350,CLP,Completed,
ORD-10062,2026-07-20,23848444766,4,13000,CLP,Completed,
ORD-10063,2026-07-20,20446341955,4,3.609000000000000e+02,MXN,Completed,
ORD-10063,2026-07-20,21620084724,2,1.819890000000000e+03,MXN,Completed,10%
ORD-10063,2026-07-20,20486442513,3,117,THB,Completed,
ORD-10064,2026-07-20,20446341955,2,3.609000000000000e+02,MXN,Shipped,
ORD-10065,2026-07-20,26453475612,3,46785,IDR,Completed,
ORD-10065,2026-07-20,21620084724,2,1.819890000000000e+03,MXN,Shipped,
ORD-10066,2026-07-20,27609825445,1,23000,IDR,Completed,10%
ORD-10067,2026-07-20,24412052650,3,7.889000000000000e+02,MXN,Completed,
ORD-10067,2026-07-20,5592077889,2,353,THB,Completed,
ORD-10067,2026-07-20,20486442513,3,117,THB,Completed,
ORD-10068,2026-07-21,21567708790,3,21466,CLP,Completed,
ORD-10068,2026-07-21,20446341955,2,3.609000000000000e+02,MXN,Completed,
ORD-10068,2026-07-21,18974847565,1,10350,CLP,Completed,10%
ORD-10069,2026-07-21,26453475612,1,46785,IDR,Completed,
ORD-10069,2026-07-21,21620084724,3,1.819890000000000e+03,MXN,Completed,
ORD-10070,2026-07-21,21873056212,3,868,MXN,Completed,
ORD-10070,2026-07-21,24470567380,2,1.956000000000000e+02,MXN,Completed,
ORD-10071,2026-07-21,28600553970,2,405,MXN,Completed,
ORD-10071,2026-07-21,21873056212,3,868,MXN,Completed,
ORD-10071,2026-07-21,27609825445,1,23000,IDR,Completed,
ORD-10072,2026-07-21,21620084724,3,1.819890000000000e+03,MXN,Completed,
ORD-10073,2026-07-21,7334900298,2,8.550000000000000e+01,MYR,Shipped,
ORD-10074,2026-07-21,20486442513,2,117,THB,Completed,10%
ORD-10075,2026-07-21,7334900298,4,8.550000000000000e+01,MYR,Completed,
ORD-10075,2026-07-21,20486442513,3,117,THB,Completed,
ORD-10076,2026-07-22,20486442513,2,117,THB,Completed,
ORD-10077,2026-07-22,18974847565,3,10350,CLP,Completed,
ORD-10077,2026-07-22,23848444766,4,13000,CLP,Completed,
ORD-10077,2026-07-22,24412052650,1,7.889000000000000e+02,MXN,Completed,
ORD-10078,2026-07-22,5592077889,4,353,THB,Completed,
ORD-10079,2026-07-22,23848444766,1,13000,CLP,Completed,
ORD-10080,2026-07-22,21567708790,3,21466,CLP,Completed,
ORD-10081,2026-07-22,28600553970,2,405,MXN,Completed,
ORD-10081,2026-07-22,21620084724,2,1.819890000000000e+03,MXN,Completed,
ORD-10081,2026-07-22,20486442513,4,117,THB,Completed,
ORD-10082,2026-07-22,20446341955,3,3.609000000000000e+02,MXN,Completed,10%
ORD-10083,2026-07-22,20446341955,4,3.609000000000000e+02,MXN,Completed,
ORD-10083,2026-07-22,7334900298,4,8.550000000000000e+01,MYR,Completed,
ORD-10083,2026-07-22,28600553970,1,405,MXN,Completed,
ORD-10084,2026-07-22,20486442513,2,117,THB,Completed,
ORD-10084,2026-07-22,28600553970,3,405,MXN,Completed,
ORD-10085,2026-07-22,21620084724,4,1.819890000000000e+03,MXN,Completed,
ORD-10085,2026-07-22,5592077889,4,353,THB,Completed,
ORD-10086,2026-07-23,23848444766,4,13000,CLP,Completed,
ORD-10086,2026-07-23,24470567380,4,1.956000000000000e+02,MXN,Completed,
ORD-10087,2026-07-23,23848444766,2,13000,CLP,Completed,
ORD-10088,2026-07-23,20446341955,3,3.609000000000000e+02,MXN,Completed,10%
ORD-10089,2026-07-23,20486442513,1,117,THB,Completed,
ORD-10090,2026-07-23,21567708790,3,21466,CLP,Completed,
ORD-10091,2026-07-23,5592077889,3,353,THB,Completed,
ORD-10092,2026-07-23,7334900298,4,8.550000000000000e+01,MYR,Completed,
ORD-10092,2026-07-23,21620084724,3,1.819890000000000e+03,MXN,Shipped,
ORD-10093,2026-07-23,20446341955,3,3.609000000000000e+02,MXN,Shipped,
ORD-10093,2026-07-23,24412052650,3,7.889000000000000e+02,MXN,Completed,
ORD-10094,2026-07-23,21567708790,2,21466,CLP,Completed,
ORD-10095,2026-07-23,18974847565,4,10350,CLP,Shipped,
ORD-10096,2026-07-23,24412052650,3,7.889000000000000e+02,MXN,Completed,
ORD-10097,2026-07-24,5592077889,1,353,THB,Completed,
ORD-10097,2026-07-24,24412052650,4,7.889000000000000e+02,MXN,Completed,
ORD-10098,2026-07-24,21567708790,3,21466,CLP,Shipped,
ORD-10098,2026-07-24,7334900298,1,8.550000000000000e+01,MYR,Completed,
ORD-10099,2026-07-24,23848444766,1,13000,CLP,Completed,10%
ORD-10100,2026-07-24,24412052650,3,7.889000000000000e+02,MXN,Completed,10%
ORD-10102,2026-07-24,7334900298,1,8.550000000000000e+01,MYR,Completed,
ORD-10102,2026-07-24,28600553970,1,405,MXN,Completed,10%
ORD-10102,2026-07-24,21567708790,2,21466,CLP,Completed,
ORD-10103,2026-07-24,21620084724,3,1.819890000000000e+03,MXN,Completed,
ORD-10103,2026-07-24,21567708790,1,21466,CLP,Completed,
ORD-10103,2026-07-24,27609825445,1,23000,IDR,Completed,
ORD-10104,2026-07-24,21567708790,3,21466,CLP,Completed,
ORD-10105,2026-07-24,21873056212,7,868,MXN,Shipped,
ORD-10105,2026-07-24,21567708790,4,21466,CLP,Completed,
ORD-10106,2026-07-24,7334900298,4,8.550000000000000e+01,MYR,Completed,10%
ORD-10106,2026-07-24,20446341955,4,3.609000000000000e+02,MXN,Completed,
ORD-10107,2026-07-25,28600553970,1,405,MXN,Shipped,10%
ORD-10108,2026-07-25,20486442513,3,117,THB,Completed,
ORD-10109,2026-07-25,21873056212,6,868,MXN,Completed,
ORD-10110,2026-07-25,23848444766,2,13000,CLP,Completed,
ORD-10110,2026-07-25,24412052650,4,7.889000000000000e+02,MXN,Completed,10%
ORD-10110,2026-07-25,24470567380,2,1.956000000000000e+02,MXN,Completed,
ORD-10111,2026-07-25,18974847565,2,10350,CLP,Completed,
ORD-10112,2026-07-25,28600553970,2,405,MXN,Shipped,
ORD-10113,2026-07-25,20446341955,2,3.609000000000000e+02,MXN,Completed,10%
ORD-10114,2026-07-25,7334900298,1,8.550000000000000e+01,MYR,Completed,
ORD-10115,2026-07-25,21567708790,2,21466,CLP,Shipped,
ORD-10115,2026-07-25,21620084724,2,1.819890000000000e+03,MXN,Completed,
ORD-10115,2026-07-25,20446341955,1,3.609000000000000e+02,MXN,Completed,
ORD-10116,2026-07-26,23848444766,1,13000,CLP,Completed,
ORD-10117,2026-07-26,24470567380,1,1.956000000000000e+02,MXN,Completed,
ORD-10117,2026-07-26,18974847565,2,10350,CLP,Completed,
ORD-10118,2026-07-26,24470567380,1,1.956000000000000e+02,MXN,Completed,
ORD-10118,2026-07-26,21567708790,4,21466,CLP,Completed,
ORD-10119,2026-07-26,18974847565,2,10350,CLP,Completed,
ORD-10119,2026-07-26,28600553970,2,405,MXN,Shipped,
ORD-10119,2026-07-26,20486442513,1,117,THB,Completed,
ORD-10120,2026-07-26,20486442513,4,117,THB,Shipped,
ORD-10120,2026-07-26,20446341955,1,3.609000000000000e+02,MXN,Completed,
ORD-10120,2026-07-26,24412052650,4,7.889000000000000e+02,MXN,Shipped,
ORD-10121,2026-07-26,18974847565,2,10350,CLP,Shipped,10%
ORD-10121,2026-07-26,28600553970,2,405,MXN,Shipped,
ORD-10121,2026-07-26,27609825445,1,23000,IDR,Completed,
ORD-10122,2026-07-26,21567708790,3,21466,CLP,Completed,
ORD-10122,2026-07-26,24412052650,3,7.889000000000000e+02,MXN,Shipped,
ORD-10122,2026-07-26,20486442513,4,117,THB,Completed,10%
ORD-10123,2026-07-26,20446341955,4,3.609000000000000e+02,MXN,Completed,10%
ORD-10123,2026-07-26,23848444766,1,13000,CLP,Completed,
ORD-10124,2026-07-26,20486442513,2,117,THB,Completed,
ORD-10125,2026-07-27,28600553970,4,405,MXN,Completed,
ORD-10125,2026-07-27,24470567380,2,1.956000000000000e+02,MXN,Completed,
ORD-10126,2026-07-27,7334900298,1,8.550000000000000e+01,MYR,Completed,
ORD-10126,2026-07-27,28600553970,4,405,MXN,Shipped,
ORD-10126,2026-07-27,21567708790,3,21466,CLP,Completed,10%
ORD-10127,2026-07-27,24470567380,3,1.956000000000000e+02,MXN,Completed,
ORD-10127,2026-07-27,7334900298,2,8.550000000000000e+01,MYR,Completed,
ORD-10128,2026-07-27,21567708790,1,21466,CLP,Shipped,
ORD-10128,2026-07-27,20446341955,4,3.609000000000000e+02,MXN,Completed,
ORD-10129,2026-07-27,21620084724,3,1.819890000000000e+03,MXN,Completed,
ORD-10129,2026-07-27,24412052650,2,7.889000000000000e+02,MXN,Completed,10%
ORD-10129,2026-07-27,23848444766,1,13000,CLP,Completed,
ORD-10130,2026-07-27,28600553970,2,405,MXN,Shipped,
ORD-10130,2026-07-27,20446341955,1,3.609000000000000e+02,MXN,Shipped,
ORD-10130,2026-07-27,24470567380,3,1.956000000000000e+02,MXN,Shipped,
ORD-10131,2026-07-27,20486442513,1,117,THB,Completed,
ORD-10131,2026-07-27,21873056212,6,868,MXN,Completed,
ORD-10132,2026-07-27,5592077889,1,353,THB,Completed,
ORD-10133,2026-07-27,20446341955,4,3.609000000000000e+02,MXN,Completed,
ORD-10134,2026-07-28,21567708790,3,21466,CLP,Completed,
ORD-10134,2026-07-28,28600553970,2,405,MXN,Completed,
ORD-10134,2026-07-28,20446341955,3,3.609000000000000e+02,MXN,Completed,10%
ORD-10135,2026-07-28,21620084724,2,1.819890000000000e+03,MXN,Completed,
ORD-10135,2026-07-28,7334900298,1,8.550000000000000e+01,MYR,Completed,
ORD-10136,2026-07-28,18974847565,2,10350,CLP,Completed,
ORD-10137,2026-07-28,20446341955,2,3.609000000000000e+02,MXN,Completed,
ORD-10137,2026-07-28,7334900298,2,8.550000000000000e+01,MYR,Completed,
ORD-10138,2026-07-28,21620084724,1,1.819890000000000e+03,MXN,Completed,
ORD-10139,2026-07-28,21620084724,2,1.819890000000000e+03,MXN,Completed,
ORD-10140,2026-07-28,7334900298,2,8.550000000000000e+01,MYR,Completed,
ORD-10140,2026-07-28,20486442513,3,117,THB,Completed,
ORD-10140,2026-07-28,24470567380,2,1.956000000000000e+02,MXN,Shipped,
ORD-10141,2026-07-28,23848444766,4,13000,CLP,Shipped,
ORD-10141,2026-07-28,21620084724,1,1.819890000000000e+03,MXN,Completed,
ORD-10142,2026-07-28,21873056212,4,868,MXN,Completed,
ORD-10142,2026-07-28,23848444766,4,13000,CLP,Completed,
ORD-10142,2026-07-28,20446341955,4,3.609000000000000e+02,MXN,Completed,10%
ORD-99001,2026-07-27,SHOPEE-UNKNOWN-999,2,9.99,MXN,Completed,
ORD-10001,2026-07-15,21567708790,4,21466,CLP,Completed,
ORD-99002,2026-07-27,20446341955,N/A,3.609000000000000e+02,MXN,Completed,
ORD-99003,2026-07-27,21873056212,1,contact us,MXN,Completed,
ORD-99004,not-a-date,28600553970,1,405,MXN,Completed,
